"","ts","id","antenna","power","location","Easting","Northing","goodtags"
"983223",2009-10-03 07:00:21,89,"Fm-S",67,"Farm",548298.68177536,4727529.17336821,TRUE
"983228",2009-10-03 07:00:29,89,"Fm-W",208,"Farm",548298.750245477,4727529.14299935,TRUE
"983233",2009-10-03 07:00:36,89,"Fm-N",91,"Farm",548298.68177536,4727529.17336821,TRUE
"983236",2009-10-03 07:00:52,89,"Fm-S",65,"Farm",548297.446945212,4727530.05930555,TRUE
"983241",2009-10-03 07:00:59,89,"Fm-W",210,"Farm",548290.560396494,4727535.50196699,TRUE
"983244",2009-10-03 07:01:07,89,"Fm-N",94,"Farm",548290.469390143,4727535.5013319,TRUE
"983249",2009-10-03 07:01:22,89,"Fm-S",56,"Farm",548292.57926044,4727536.3797652,TRUE
"983253",2009-10-03 07:01:29,89,"Fm-W",209,"Farm",548292.738091008,4727536.44256717,TRUE
"983256",2009-10-03 07:01:37,89,"Fm-W",211,"Farm",548292.715124159,4727536.47325364,TRUE
"983262",2009-10-03 07:01:45,89,"Fm-N",98,"Farm",548296.862517966,4727538.81570575,TRUE
"983264",2009-10-03 07:02:00,89,"Fm-S",57,"Farm",548294.453649318,4727538.39788574,TRUE
"983269",2009-10-03 07:02:07,89,"Fm-W",207,"Farm",548294.021584595,4727538.36402357,TRUE
"983274",2009-10-03 07:02:15,89,"Fm-N",93,"Farm",548291.523431387,4727537.6988074,TRUE
"983276",2009-10-03 07:02:30,89,"Fm-S",69,"Farm",548291.955346966,4727534.49375884,TRUE
"983281",2009-10-03 07:02:38,89,"Fm-W",213,"Farm",548290.563194804,4727535.10097867,TRUE
"983285",2009-10-03 07:02:45,89,"Fm-N",99,"Farm",548291.878481773,4727535.72709272,TRUE
"983288",2009-10-03 07:03:01,89,"Fm-S",73,"Farm",548293.959357418,4727537.49988007,TRUE
"983293",2009-10-03 07:03:08,89,"Fm-W",212,"Farm",548294.096727989,4727537.37745175,TRUE
"983298",2009-10-03 07:03:16,89,"Fm-N",96,"Farm",548293.937466914,4727537.37634026,TRUE
"983301",2009-10-03 07:03:31,89,"Fm-S",71,"Farm",548293.984261699,4727537.1915863,TRUE
"983305",2009-10-03 07:03:39,89,"Fm-W",212,"Farm",548293.511860163,4727536.41712047,TRUE
"983309",2009-10-03 07:03:46,89,"Fm-N",97,"Farm",548293.238262002,4727533.23799502,TRUE
"983315",2009-10-03 07:04:01,89,"Fm-S",66,"Farm",548296.041874939,4727532.51723959,TRUE
"983321",2009-10-03 07:04:17,89,"Fm-W",212,"Farm",548298.833432161,4727533.52381956,TRUE
"983325",2009-10-03 07:04:24,89,"Fm-N",92,"Farm",548297.280295757,4727534.37668849,TRUE
"983328",2009-10-03 07:04:32,89,"Fm-E",26,"Farm",548297.854683015,4727533.57868175,TRUE
"983330",2009-10-03 07:04:39,89,"Fm-S",65,"Farm",548297.810471548,4727533.39329263,TRUE
"983334",2009-10-03 07:04:47,89,"Fm-W",213,"Farm",548297.810902121,4727533.33160212,TRUE
"983338",2009-10-03 07:04:55,89,"Fm-N",108,"Farm",548297.811547982,4727533.23906635,TRUE
"983341",2009-10-03 07:05:10,89,"Fm-S",58,"Farm",548295.207600444,4727531.43178046,TRUE
"983347",2009-10-03 07:05:17,89,"Fm-W",214,"Farm",548296.549083807,4727531.56453009,TRUE
"983351",2009-10-03 07:05:25,89,"Fm-N",104,"Farm",548296.870189611,4727531.19661013,TRUE
"983354",2009-10-03 07:05:33,89,"Fm-E",55,"Farm",548297.02499828,4727528.57571622,TRUE
"983355",2009-10-03 07:05:40,89,"Fm-S",59,"Farm",548296.383647573,4727529.18817512,TRUE
"983360",2009-10-03 07:05:48,89,"Fm-W",217,"Farm",548297.810540335,4727530.1235368,TRUE
"983365",2009-10-03 07:05:55,89,"Fm-N",99,"Farm",548300.167234267,4727531.49724324,TRUE
"983368",2009-10-03 07:06:11,89,"Fm-S",69,"Farm",548303.787107678,4727540.96161862,TRUE
"983372",2009-10-03 07:06:18,89,"Fm-W",215,"Farm",548305.065502012,4727540.35360734,TRUE
"983376",2009-10-03 07:06:26,89,"Fm-N",100,"Farm",548305.069808404,4727539.73670223,TRUE
"983381",2009-10-03 07:06:33,89,"Fm-E",25,"Farm",548305.411585107,4727536.40763814,TRUE
"983384",2009-10-03 07:06:49,89,"Fm-S",47,"Farm",548305.746471794,4727534.06562226,TRUE
"983388",2009-10-03 07:06:56,89,"Fm-W",214,"Farm",548305.717620903,4727528.42046411,TRUE
"983394",2009-10-03 07:07:04,89,"Fm-N",102,"Farm",548305.815087013,4727527.49574176,TRUE
"983396",2009-10-03 07:07:19,89,"Fm-S",69,"Farm",548305.958487026,4727526.50964654,TRUE
"983402",2009-10-03 07:07:27,89,"Fm-W",214,"Farm",548305.57127888,4727526.56863707,TRUE
"983406",2009-10-03 07:07:34,89,"Fm-N",101,"Farm",548307.057024513,4727525.59191249,TRUE
"983409",2009-10-03 07:07:42,89,"Fm-E",34,"Farm",548305.803747462,4727525.86078443,TRUE
"983410",2009-10-03 07:07:49,89,"Fm-S",68,"Farm",548306.39701218,4727525.6181518,TRUE
"983415",2009-10-03 07:07:57,89,"Fm-W",215,"Farm",548304.786958003,4727528.10549991,TRUE
"983419",2009-10-03 07:08:05,89,"Fm-N",100,"Farm",548304.375706448,4727528.34940322,TRUE
"983422",2009-10-03 07:08:12,89,"Fm-E",46,"Farm",548303.919167015,4727528.56214366,TRUE
"983423",2009-10-03 07:08:20,89,"Fm-S",62,"Farm",548304.766359563,4727527.79688854,TRUE
"983428",2009-10-03 07:08:27,89,"Fm-W",216,"Farm",548304.906314334,4727527.30431738,TRUE
"983432",2009-10-03 07:08:35,89,"Fm-N",102,"Farm",548306.145237085,4727525.83232152,TRUE
"983437",2009-10-03 07:08:50,89,"Fm-S",66,"Farm",548307.876014426,4727519.08896391,TRUE
"983440",2009-10-03 07:08:58,89,"Fm-W",213,"Farm",548307.885630887,4727520.97068327,TRUE
"983443",2009-10-03 07:09:05,89,"Fm-N",106,"Farm",548308.99378565,4727521.93466888,TRUE
"983447",2009-10-03 07:09:13,89,"Fm-N",102,"Farm",548308.65954337,4727524.18414882,TRUE
"983451",2009-10-03 07:09:28,89,"Fm-S",69,"Farm",548308.063331947,4727531.36728127,TRUE
"983456",2009-10-03 07:09:36,89,"Fm-W",209,"Farm",548304.086251443,4727533.96149264,TRUE
"983461",2009-10-03 07:09:43,89,"Fm-N",99,"Farm",548301.179790228,4727536.37809863,TRUE
"983465",2009-10-03 07:09:59,89,"Fm-S",49,"Farm",548299.935342519,4727535.38231616,TRUE
"983470",2009-10-03 07:10:06,89,"Fm-W",211,"Farm",548299.73208529,4727535.16497014,TRUE
"983474",2009-10-03 07:10:14,89,"Fm-N",108,"Farm",548298.199832127,4727533.02584912,TRUE
"983476",2009-10-03 07:10:29,89,"Fm-S",71,"Farm",548299.043432891,4727529.51520681,TRUE
"983481",2009-10-03 07:10:37,89,"Fm-W",210,"Farm",548298.81548623,4727529.57530932,TRUE
"983485",2009-10-03 07:10:44,89,"Fm-N",96,"Farm",548298.848787101,4727528.06405063,TRUE
"983489",2009-10-03 07:10:59,89,"Fm-S",67,"Farm",548298.232340678,4727528.36821561,TRUE
"983494",2009-10-03 07:11:07,89,"Fm-W",208,"Farm",548297.478092934,4727528.85649941,TRUE
"983496",2009-10-03 07:11:15,89,"Fm-N",86,"Farm",548296.636498646,4727528.81977878,TRUE
"983502",2009-10-03 07:11:30,89,"Fm-S",45,"Farm",548295.565235482,4727529.08992291,TRUE
"983505",2009-10-03 07:11:37,89,"Fm-W",206,"Farm",548295.405328391,4727529.18134715,TRUE
"983509",2009-10-03 07:11:45,89,"Fm-W",204,"Farm",548294.063414008,4727529.11028825,TRUE
"983514",2009-10-03 07:11:52,89,"Fm-N",87,"Farm",548294.616987153,4727528.03451517,TRUE
"983515",2009-10-03 07:12:08,89,"Fm-S",59,"Farm",548299.23742563,4727521.2804766,TRUE
"983520",2009-10-03 07:12:15,89,"Fm-W",208,"Farm",548296.669935375,4727520.76900851,TRUE
"983525",2009-10-03 07:12:23,89,"Fm-N",89,"Farm",548297.563923029,4727519.81899858,TRUE
"983532",2009-10-03 07:12:46,89,"Fm-W",208,"Farm",548295.072732664,4727524.67539935,TRUE
"983536",2009-10-03 07:12:53,89,"Fm-N",81,"Farm",548295.95444876,4727525.48356873,TRUE
"983539",2009-10-03 07:13:08,89,"Fm-S",51,"Farm",548302.670052514,4727524.9752005,TRUE
"983544",2009-10-03 07:13:16,89,"Fm-W",204,"Farm",548304.741096149,4727524.89711695,TRUE
"983549",2009-10-03 07:13:24,89,"Fm-N",89,"Farm",548305.446181149,4727524.93288563,TRUE
"983552",2009-10-03 07:13:39,89,"Fm-S",44,"Farm",548306.307512964,4727525.40159972,TRUE
"983556",2009-10-03 07:13:46,89,"Fm-W",207,"Farm",548306.533521905,4727525.61910475,TRUE
"983559",2009-10-03 07:13:54,89,"Fm-N",91,"Farm",548306.645988056,4727525.80497041,TRUE
"983567",2009-10-03 07:14:09,89,"Fm-S",45,"Farm",548306.643404148,4727526.17511346,TRUE
"983570",2009-10-03 07:14:17,89,"Fm-S",18,"Farm",548306.642542845,4727526.29849448,TRUE
"983574",2009-10-03 07:14:24,89,"Fm-W",209,"Farm",548307.27183634,4727527.4133708,TRUE
"983578",2009-10-03 07:14:32,89,"Fm-N",85,"Farm",548307.790312724,4727531.36537531,TRUE
"983582",2009-10-03 07:14:47,89,"Fm-S",38,"Farm",548302.24143462,4727534.226236,TRUE
"983587",2009-10-03 07:14:55,89,"Fm-W",204,"Farm",548302.556081369,4727534.78367395,TRUE
"983591",2009-10-03 07:15:02,89,"Fm-N",89,"Farm",548299.641009226,4727538.43409079,TRUE
"983594",2009-10-03 07:15:18,89,"Fm-S",49,"Farm",548300.479227657,4727535.69458001,TRUE
"983599",2009-10-03 07:15:25,89,"Fm-W",202,"Farm",548298.493811416,4727536.54443138,TRUE
"983606",2009-10-03 07:15:33,89,"Fm-N",93,"Farm",548298.086435773,4727536.23312046,TRUE
"983608",2009-10-03 07:15:48,89,"Fm-S",51,"Farm",548297.827625682,4727534.19542806,TRUE
"983613",2009-10-03 07:15:56,89,"Fm-W",203,"Farm",548297.553814107,4727531.04714769,TRUE
"983616",2009-10-03 07:16:03,89,"Fm-N",88,"Farm",548297.251437969,4727528.73153044,TRUE
"983619",2009-10-03 07:16:18,89,"Fm-S",41,"Farm",548297.420171767,4727527.37545079,TRUE
"983623",2009-10-03 07:16:26,89,"Fm-W",201,"Farm",548297.532853416,4727527.53047104,TRUE
"983627",2009-10-03 07:16:34,89,"Fm-N",92,"Farm",548297.510101801,4727527.53031224,TRUE
"983633",2009-10-03 07:16:56,89,"Fm-S",69,"Farm",548297.441201104,4727527.62237162,TRUE
"983636",2009-10-03 07:17:04,89,"Fm-W",207,"Farm",548297.168181736,4727527.62046609,TRUE
"983641",2009-10-03 07:17:12,89,"Fm-N",93,"Farm",548296.89451652,4727527.71109632,TRUE
"983647",2009-10-03 07:17:34,89,"Fm-W",204,"Farm",548294.319642174,4727531.51812355,TRUE
"983650",2009-10-03 07:17:42,89,"Fm-N",95,"Farm",548294.385098449,4727531.91958822,TRUE
"983655",2009-10-03 07:17:57,89,"Fm-S",60,"Farm",548295.541124508,4727532.54459146,TRUE
"983660",2009-10-03 07:18:05,89,"Fm-W",206,"Farm",548295.948715764,4727532.82505697,TRUE
"983663",2009-10-03 07:18:12,89,"Fm-N",92,"Farm",548296.175585895,4727532.91918065,TRUE
"983666",2009-10-03 07:18:28,89,"Fm-S",65,"Farm",548296.222380765,4727532.7344267,TRUE
"983671",2009-10-03 07:18:35,89,"Fm-W",206,"Farm",548295.950222713,4727532.60914019,TRUE
"983674",2009-10-03 07:18:43,89,"Fm-N",87,"Farm",548295.587488812,4727532.42152802,TRUE
"983682",2009-10-03 07:19:06,89,"Fm-W",205,"Farm",548294.18371129,4727534.6943909,TRUE
"983690",2009-10-03 07:19:21,89,"Fm-N",88,"Farm",548296.311449633,4727533.01266916,TRUE
"983697",2009-10-03 07:19:44,89,"Fm-W",201,"Farm",548294.877385812,4727536.36495704,TRUE
"983701",2009-10-03 07:19:51,89,"Fm-N",92,"Farm",548293.896269144,4727536.75911759,TRUE
"983708",2009-10-03 07:20:14,89,"Fm-W",203,"Farm",548295.233944145,4727534.17732573,TRUE
"983713",2009-10-03 07:20:22,89,"Fm-N",93,"Farm",548299.170469661,4727530.87335083,TRUE
"983715",2009-10-03 07:20:37,89,"Fm-S",50,"Farm",548302.700053575,4727527.19637646,TRUE
"983720",2009-10-03 07:20:44,89,"Fm-W",199,"Farm",548303.136425163,4727526.61333407,TRUE
"983724",2009-10-03 07:20:52,89,"Fm-N",84,"Farm",548303.298916147,4727526.15176695,TRUE
"983731",2009-10-03 07:21:15,89,"Fm-W",204,"Farm",548307.857065321,4727521.80334631,TRUE
"983733",2009-10-03 07:21:22,89,"Fm-N",87,"Farm",548313.908430024,4727518.66837746,TRUE
"983737",2009-10-03 07:21:37,89,"Fm-S",51,"Farm",548314.277409587,4727517.9614782,TRUE
"983744",2009-10-03 07:21:53,89,"Fm-W",205,"Farm",548309.190656942,4727519.80761698,TRUE
"983748",2009-10-03 07:22:00,89,"Fm-N",83,"Farm",548305.200076542,4727521.07532295,TRUE
"983752",2009-10-03 07:22:15,89,"Fm-S",54,"Farm",548300.244886636,4727523.63186206,TRUE
"983757",2009-10-03 07:22:23,89,"Fm-W",206,"Farm",548300.379243424,4727523.94126744,TRUE
"983760",2009-10-03 07:22:31,89,"Fm-N",84,"Farm",548300.259241676,4727524.8349858,TRUE
"983768",2009-10-03 07:22:53,89,"Fm-W",207,"Farm",548295.799787916,4727531.3433732,TRUE
"983771",2009-10-03 07:23:01,89,"Fm-N",84,"Farm",548298.795748695,4727529.14331695,TRUE
"983774",2009-10-03 07:23:16,89,"Fm-S",53,"Farm",548296.066133491,4727532.30148159,TRUE
"983779",2009-10-03 07:23:24,89,"Fm-W",205,"Farm",548296.06634877,4727532.27063634,TRUE
"983782",2009-10-03 07:23:31,89,"Fm-N",81,"Farm",548296.020630292,4727532.30116401,TRUE
"983790",2009-10-03 07:23:54,89,"Fm-W",206,"Farm",548297.2547357,4727524.99909581,TRUE
"983795",2009-10-03 07:24:02,89,"Fm-N",81,"Farm",548297.480314365,4727525.27829105,TRUE
"983804",2009-10-03 07:24:32,89,"Fm-W",203,"Farm",548302.252916745,4727529.32168163,TRUE
"983807",2009-10-03 07:24:40,89,"Fm-N",92,"Farm",548303.227360323,4727529.88372516,TRUE
"983810",2009-10-03 07:24:55,89,"Fm-S",55,"Farm",548302.242222283,4727527.59418854,TRUE
"983815",2009-10-03 07:25:03,89,"Fm-W",205,"Farm",548303.664593042,4727529.17730178,TRUE
"983820",2009-10-03 07:25:10,89,"Fm-N",88,"Farm",548304.217737056,4727528.16321996,TRUE
"983827",2009-10-03 07:25:33,89,"Fm-W",206,"Farm",548299.492221521,4727530.41289523,TRUE
"983832",2009-10-03 07:25:41,89,"Fm-N",88,"Farm",548299.159559147,4727529.17670301,TRUE
"983835",2009-10-03 07:25:56,89,"Fm-S",28,"Farm",548292.353234777,4727526.38383846,TRUE
"983840",2009-10-03 07:26:03,89,"Fm-W",204,"Farm",548289.973785948,4727525.00997594,TRUE
"983843",2009-10-03 07:26:11,89,"Fm-N",83,"Farm",548287.515749765,4727525.11621018,TRUE
"983846",2009-10-03 07:26:26,89,"Fm-S",29,"Farm",548294.251669728,4727528.21704614,TRUE
"983850",2009-10-03 07:26:34,89,"Fm-W",206,"Farm",548296.657312723,4727529.09754486,TRUE
"983854",2009-10-03 07:26:41,89,"Fm-N",86,"Farm",548294.158725848,4727528.49401829,TRUE
"983861",2009-10-03 07:27:04,89,"Fm-S",54,"Farm",548291.541776313,4727522.02878281,TRUE
"983865",2009-10-03 07:27:12,89,"Fm-W",202,"Farm",548292.374330447,4727523.3610035,TRUE
"983868",2009-10-03 07:27:19,89,"Fm-N",88,"Farm",548289.530677814,4727529.81897783,TRUE
"983872",2009-10-03 07:27:35,89,"Fm-S",43,"Farm",548289.063656449,4727528.27338095,TRUE
"983876",2009-10-03 07:27:42,89,"Fm-W",205,"Farm",548287.661299616,4727523.82166206,TRUE
"983879",2009-10-03 07:27:50,89,"Fm-N",83,"Farm",548290.811636897,4727519.06239882,TRUE
"983882",2009-10-03 07:28:05,89,"Fm-S",47,"Farm",548294.658238446,4727515.60356002,TRUE
"983887",2009-10-03 07:28:13,89,"Fm-W",203,"Farm",548296.535646408,4727517.18984745,TRUE
"983890",2009-10-03 07:28:20,89,"Fm-N",89,"Farm",548297.489278078,4727517.47412407,TRUE
"983898",2009-10-03 07:28:43,89,"Fm-W",203,"Farm",548299.576832008,4727518.29071014,TRUE
"983901",2009-10-03 07:28:51,89,"Fm-N",91,"Farm",548300.371632494,4727518.51218503,TRUE
"983909",2009-10-03 07:29:13,89,"Fm-W",203,"Farm",548292.545944616,4727528.11260173,TRUE
"983914",2009-10-03 07:29:29,89,"Fm-N",87,"Farm",548296.140336748,4727524.92962447,TRUE
"983918",2009-10-03 07:29:44,89,"Fm-S",51,"Farm",548295.817293203,4727525.57515175,TRUE
"983923",2009-10-03 07:29:51,89,"Fm-W",205,"Farm",548300.141032136,4727522.21218633,TRUE
"983928",2009-10-03 07:29:59,89,"Fm-N",92,"Farm",548303.067451439,4727520.19672703,TRUE
"983930",2009-10-03 07:30:14,89,"Fm-S",51,"Farm",548304.78049916,4727519.25243536,TRUE
"983935",2009-10-03 07:30:22,89,"Fm-W",203,"Farm",548307.359905624,4727514.79766168,TRUE
"983938",2009-10-03 07:30:29,89,"Fm-N",89,"Farm",548308.71797274,4727512.55532906,TRUE
"983946",2009-10-03 07:30:52,89,"Fm-W",204,"Farm",548309.488729926,4727512.96171769,TRUE
"983949",2009-10-03 07:31:00,89,"Fm-N",91,"Farm",548307.85053687,4727516.22003759,TRUE
"983953",2009-10-03 07:31:15,89,"Fm-S",25,"Farm",548302.7751272,4727529.47956058,TRUE
"983957",2009-10-03 07:31:22,89,"Fm-W",202,"Farm",548302.979174521,4727532.84328151,TRUE
"983961",2009-10-03 07:31:30,89,"Fm-N",79,"Farm",548302.42258613,4727534.35088751,TRUE
"983965",2009-10-03 07:31:45,89,"Fm-S",31,"Farm",548302.288444951,4727534.01063683,TRUE
"983971",2009-10-03 07:32:00,89,"Fm-W",201,"Farm",548302.266123972,4727533.94878751,TRUE
"983975",2009-10-03 07:32:08,89,"Fm-N",93,"Farm",548300.69124194,4727537.91702645,TRUE
"983980",2009-10-03 07:32:23,89,"Fm-S",42,"Farm",548295.143460686,4727550.40208893,TRUE
"983984",2009-10-03 07:32:31,89,"Fm-W",202,"Farm",548295.549113388,4727550.96016174,TRUE
"983987",2009-10-03 07:32:38,89,"Fm-N",89,"Farm",548295.617798556,4727550.89894759,TRUE
"983995",2009-10-03 07:33:01,89,"Fm-W",204,"Farm",548294.345649911,4727550.61244818,TRUE
"983998",2009-10-03 07:33:09,89,"Fm-N",83,"Farm",548294.285064371,4727542.99287609,TRUE
"984003",2009-10-03 07:33:24,89,"Fm-S",52,"Farm",548297.94504353,4727533.6718527,TRUE
"984008",2009-10-03 07:33:32,89,"Fm-W",207,"Farm",548297.355224361,4727533.42096197,TRUE
"984011",2009-10-03 07:33:39,89,"Fm-N",88,"Farm",548297.083712207,4727533.20313965,TRUE
"984016",2009-10-03 07:33:54,89,"Fm-S",51,"Farm",548296.42327009,4727533.29107041,TRUE
"984021",2009-10-03 07:34:02,89,"Fm-W",204,"Farm",548295.890941707,4727534.58291894,TRUE
"984025",2009-10-03 07:34:10,89,"Fm-N",78,"Farm",548295.612755962,4727535.32129958,TRUE
"984035",2009-10-03 07:34:40,89,"Fm-W",206,"Farm",548297.130008035,4727536.34983206,TRUE
"984039",2009-10-03 07:34:48,89,"Fm-N",93,"Farm",548297.102304921,4727537.05911413,TRUE
"984041",2009-10-03 07:35:03,89,"Fm-S",35,"Farm",548299.334613125,4727533.43477741,TRUE
"984046",2009-10-03 07:35:10,89,"Fm-W",203,"Farm",548300.65599816,4727529.92747014,TRUE
"984050",2009-10-03 07:35:18,89,"Fm-N",83,"Farm",548299.19989534,4727529.91730673,TRUE
"984058",2009-10-03 07:35:41,89,"Fm-W",205,"Farm",548295.517364225,4727529.42890313,TRUE
"984061",2009-10-03 07:35:48,89,"Fm-N",85,"Farm",548295.35659604,4727529.6437084,TRUE
"984064",2009-10-03 07:36:04,89,"Fm-S",46,"Farm",548295.631122266,4727529.42969708,TRUE
"984069",2009-10-03 07:36:11,89,"Fm-W",207,"Farm",548292.040822622,4727532.02661477,TRUE
"984074",2009-10-03 07:36:19,89,"Fm-N",90,"Farm",548292.820619671,4727531.13750085,TRUE
"984080",2009-10-03 07:36:42,89,"Fm-W",206,"Farm",548294.530286138,4727527.41697493,TRUE
"984083",2009-10-03 07:36:49,89,"Fm-N",81,"Farm",548296.513551663,4727526.87557497,TRUE
"984093",2009-10-03 07:37:20,89,"Fm-W",205,"Farm",548301.769245662,4727523.64250211,TRUE
"984096",2009-10-03 07:37:27,89,"Fm-N",81,"Farm",548302.06609334,4727523.49034037,TRUE
"984101",2009-10-03 07:37:42,89,"Fm-S",51,"Farm",548300.321683515,4727525.66828409,TRUE
"984106",2009-10-03 07:37:50,89,"Fm-W",202,"Farm",548299.311569905,4727526.95679747,TRUE
"984110",2009-10-03 07:37:58,89,"Fm-N",82,"Farm",548300.109814143,4727526.68474826,TRUE
"984115",2009-10-03 07:38:13,89,"Fm-S",40,"Farm",548307.523038735,4727524.02198105,TRUE
"984120",2009-10-03 07:38:20,89,"Fm-W",206,"Farm",548307.678424175,4727524.57830743,TRUE
"984124",2009-10-03 07:38:28,89,"Fm-N",91,"Farm",548307.151906898,4727525.03733321,TRUE
"984128",2009-10-03 07:38:43,89,"Fm-S",50,"Farm",548302.755676298,4727525.74696711,TRUE
"984133",2009-10-03 07:38:51,89,"Fm-W",208,"Farm",548302.459689926,4727525.77574781,TRUE
"984137",2009-10-03 07:38:58,89,"Fm-N",85,"Farm",548301.273591449,4727526.19932328,TRUE
"984141",2009-10-03 07:39:14,89,"Fm-S",41,"Farm",548301.936547274,4727529.01100573,TRUE
"984146",2009-10-03 07:39:21,89,"Fm-W",203,"Farm",548304.421496486,4727534.82754205,TRUE
"984154",2009-10-03 07:39:36,89,"Fm-N",88,"Farm",548304.77116774,4727533.62695938,TRUE
"984161",2009-10-03 07:39:59,89,"Fm-W",205,"Farm",548302.171743557,4727531.1719205,TRUE
"984165",2009-10-03 07:40:07,89,"Fm-N",93,"Farm",548302.822137579,4727529.26396142,TRUE
"984167",2009-10-03 07:40:22,89,"Fm-S",36,"Farm",548294.482993546,4727530.9331752,TRUE
"984173",2009-10-03 07:40:30,89,"Fm-W",207,"Farm",548298.009483204,4727521.1793657,TRUE
"984177",2009-10-03 07:40:37,89,"Fm-N",87,"Farm",548301.565984103,4727513.64673398,TRUE
"984181",2009-10-03 07:40:52,89,"Fm-S",35,"Farm",548302.897207023,4727511.99030126,TRUE
"984186",2009-10-03 07:41:00,89,"Fm-W",206,"Farm",548301.341626741,4727516.45222284,TRUE
"984190",2009-10-03 07:41:07,89,"Fm-N",82,"Farm",548300.115982007,4727519.28156954,TRUE
"984194",2009-10-03 07:41:23,89,"Fm-S",57,"Farm",548302.476124142,4727520.16175266,TRUE
"984199",2009-10-03 07:41:30,89,"Fm-W",206,"Farm",548305.443311249,4727518.82520758,TRUE
"984202",2009-10-03 07:41:38,89,"Fm-N",80,"Farm",548307.433685966,4727517.26591733,TRUE
"984210",2009-10-03 07:42:01,89,"Fm-S",53,"Farm",548309.405616672,4727515.08956373,TRUE
"984214",2009-10-03 07:42:08,89,"Fm-W",202,"Farm",548309.212621269,4727516.66140103,TRUE
"984218",2009-10-03 07:42:16,89,"Fm-N",94,"Farm",548305.550465148,4727526.29087095,TRUE
"984225",2009-10-03 07:42:39,89,"Fm-W",202,"Farm",548307.668161694,4727522.78912383,TRUE
"984229",2009-10-03 07:42:46,89,"Fm-N",85,"Farm",548307.691343983,4727522.72759215,TRUE
"984236",2009-10-03 07:43:09,89,"Fm-W",204,"Farm",548303.717416894,4727528.12888074,TRUE
"984239",2009-10-03 07:43:17,89,"Fm-N",90,"Farm",548303.349300182,4727528.71239955,TRUE
"984247",2009-10-03 07:43:39,89,"Fm-W",206,"Farm",548303.289873095,4727527.44726765,TRUE
"984251",2009-10-03 07:43:47,89,"Fm-N",87,"Farm",548303.245877038,4727527.23103324,TRUE
"984260",2009-10-03 07:44:10,89,"Fm-W",205,"Farm",548303.066017212,4727526.92131018,TRUE
"984263",2009-10-03 07:44:17,89,"Fm-N",88,"Farm",548303.089630068,4727526.79808797,TRUE
"984270",2009-10-03 07:44:40,89,"Fm-S",42,"Farm",548304.07340412,4727522.76402984,TRUE
"984275",2009-10-03 07:44:48,89,"Fm-W",201,"Farm",548304.533173677,4727522.08861059,TRUE
"984278",2009-10-03 07:44:55,89,"Fm-N",93,"Farm",548304.602505155,4727521.93486077,TRUE
"984281",2009-10-03 07:45:11,89,"Fm-S",66,"Farm",548304.626979319,4727521.68825756,TRUE
"984287",2009-10-03 07:45:18,89,"Fm-W",206,"Farm",548304.604658318,4727521.62640823,TRUE
"984289",2009-10-03 07:45:26,89,"Fm-N",89,"Farm",548304.627625268,4727521.59572179,TRUE
"984297",2009-10-03 07:45:49,89,"Fm-W",201,"Farm",548304.744182557,4727521.19552758,TRUE
